File,Logic Domain,CEGAR,Cheetah,S52SAT
kt_t4p_p.2200.intohylo,kt,-1,-1,-1
kt_t4p_p.2300.intohylo,kt,-1,-1,-1
kt_t4p_p.2400.intohylo,kt,-1,-1,-1
kt_t4p_p.2500.intohylo,kt,-1,-1,-1
kt_t4p_p.2600.intohylo,kt,-1,-1,-1
kt_t4p_p.2700.intohylo,kt,-1,-1,-1
kt_t4p_p.2800.intohylo,kt,-1,-1,-1
kt_t4p_p.2900.intohylo,kt,-1,-1,-1
kt_t4p_p.3000.intohylo,kt,-1,-1,-1
kt_t4p_p.3500.intohylo,kt,-1,-1,-1
kt_t4p_p.4000.intohylo,kt,-1,-1,-1
kt_t4p_p.4500.intohylo,kt,-1,-1,-1
kt_t4p_p.5000.intohylo,kt,-1,-1,-1
kt_t4p_p.5500.intohylo,kt,-1,-1,-1
kt_t4p_p.6000.intohylo,kt,-1,-1,-1
kt_t4p_p.6500.intohylo,kt,-1,-1,-1
kt_t4p_p.7000.intohylo,kt,-1,-1,-1
kt_t4p_p.7500.intohylo,kt,-1,-1,-1
kt_t4p_p.8000.intohylo,kt,-1,-1,-1
kt_t4p_p.9000.intohylo,kt,-1,-1,-1
kt_t4p_p.10000.intohylo,kt,-1,-1,-1
kt_t4p_p.11000.intohylo,kt,-1,-1,-1
kt_t4p_p.12000.intohylo,kt,-1,-1,-1
kt_t4p_p.13000.intohylo,kt,-1,-1,-1
kt_t4p_p.14000.intohylo,kt,-1,-1,-1
kt_t4p_p.15000.intohylo,kt,-1,-1,-1
k_branch_n.0001.intohylo,k,-1,-1,-1
k_branch_n.0002.intohylo,k,-1,-1,-1
k_branch_n.0003.intohylo,k,-1,-1,-1
k_branch_n.0004.intohylo,k,-1,-1,-1
k_branch_n.0005.intohylo,k,-1,-1,-1
k_branch_n.0006.intohylo,k,-1,-1,-1
k_branch_n.0007.intohylo,k,-1,-1,-1
k_branch_n.0008.intohylo,k,-1,-1,-1
k_branch_n.0009.intohylo,k,-1,-1,-1
k_branch_n.0010.intohylo,k,-1,-1,-1
k_branch_n.0011.intohylo,k,-1,-1,-1
k_branch_n.0012.intohylo,k,-1,-1,-1
k_branch_n.0013.intohylo,k,-1,-1,-1
k_branch_n.0014.intohylo,k,-1,-1,-1
k_branch_n.0015.intohylo,k,-1,-1,-1
k_branch_n.0016.intohylo,k,-1,-1,-1
k_branch_n.0017.intohylo,k,-1,-1,-1
k_branch_n.0018.intohylo,k,-1,-1,-1
k_branch_n.0019.intohylo,k,-1,-1,-1
k_branch_n.0020.intohylo,k,-1,-1,-1
k_branch_n.0021.intohylo,k,-1,-1,-1
k_branch_n.0022.intohylo,k,-1,-1,-1
k_branch_n.0023.intohylo,k,-1,-1,-1
k_branch_n.0024.intohylo,k,-1,-1,-1
k_branch_n.0025.intohylo,k,-1,-1,-1
k_branch_n.0026.intohylo,k,-1,-1,-1
k_branch_n.0027.intohylo,k,-1,-1,-1
k_branch_n.0028.intohylo,k,-1,-1,-1
k_branch_n.0029.intohylo,k,-1,-1,-1
k_branch_n.0030.intohylo,k,-1,-1,-1
k_branch_n.0032.intohylo,k,-1,-1,-1
k_branch_n.0034.intohylo,k,-1,-1,-1
k_branch_n.0036.intohylo,k,-1,-1,-1
k_branch_n.0038.intohylo,k,-1,-1,-1
k_branch_n.0040.intohylo,k,-1,-1,-1
k_branch_n.0042.intohylo,k,-1,-1,-1
k_branch_n.0044.intohylo,k,-1,-1,-1
k_branch_n.0046.intohylo,k,-1,-1,-1
k_branch_n.0048.intohylo,k,-1,-1,-1
k_branch_n.0050.intohylo,k,-1,-1,-1
k_branch_n.0052.intohylo,k,-1,-1,-1
k_branch_n.0054.intohylo,k,-1,-1,-1
k_branch_n.0056.intohylo,k,-1,-1,-1
k_branch_n.0058.intohylo,k,-1,-1,-1
k_branch_n.0060.intohylo,k,-1,-1,-1
k_branch_n.0062.intohylo,k,-1,-1,-1
k_branch_n.0064.intohylo,k,-1,-1,-1
k_branch_n.0066.intohylo,k,-1,-1,-1
k_branch_n.0068.intohylo,k,-1,-1,-1
k_branch_n.0070.intohylo,k,-1,-1,-1
k_branch_n.0072.intohylo,k,-1,-1,-1
k_branch_n.0074.intohylo,k,-1,-1,-1
k_branch_n.0076.intohylo,k,-1,-1,-1
k_branch_n.0078.intohylo,k,-1,-1,-1
k_branch_n.0080.intohylo,k,-1,-1,-1
k_branch_n.0088.intohylo,k,-1,-1,-1
k_branch_p.0001.intohylo,k,-1,-1,-1
k_branch_p.0002.intohylo,k,-1,-1,-1
k_branch_p.0003.intohylo,k,-1,-1,-1
k_branch_p.0004.intohylo,k,-1,-1,-1
k_branch_p.0005.intohylo,k,-1,-1,-1
k_branch_p.0006.intohylo,k,-1,-1,-1
k_branch_p.0007.intohylo,k,-1,-1,-1
k_branch_p.0008.intohylo,k,-1,-1,-1
k_branch_p.0009.intohylo,k,-1,-1,-1
k_branch_p.0010.intohylo,k,-1,-1,-1
k_branch_p.0011.intohylo,k,-1,-1,-1
k_branch_p.0012.intohylo,k,-1,-1,-1
k_branch_p.0013.intohylo,k,-1,-1,-1
k_branch_p.0014.intohylo,k,-1,-1,-1
k_branch_p.0015.intohylo,k,-1,-1,-1
k_branch_p.0016.intohylo,k,-1,-1,-1
k_branch_p.0017.intohylo,k,-1,-1,-1
k_branch_p.0018.intohylo,k,-1,-1,-1
k_branch_p.0019.intohylo,k,-1,-1,-1
k_branch_p.0020.intohylo,k,-1,-1,-1
k_branch_p.0021.intohylo,k,-1,-1,-1
k_branch_p.0022.intohylo,k,-1,-1,-1
k_branch_p.0023.intohylo,k,-1,-1,-1
k_branch_p.0024.intohylo,k,-1,-1,-1
k_branch_p.0025.intohylo,k,-1,-1,-1
k_branch_p.0026.intohylo,k,-1,-1,-1
k_branch_p.0027.intohylo,k,-1,-1,-1
k_branch_p.0028.intohylo,k,-1,-1,-1
k_branch_p.0029.intohylo,k,-1,-1,-1
k_branch_p.0030.intohylo,k,-1,-1,-1
k_branch_p.0032.intohylo,k,-1,-1,-1
k_branch_p.0034.intohylo,k,-1,-1,-1
k_branch_p.0036.intohylo,k,-1,-1,-1
k_branch_p.0038.intohylo,k,-1,-1,-1
k_branch_p.0040.intohylo,k,-1,-1,-1
k_branch_p.0042.intohylo,k,-1,-1,-1
k_branch_p.0044.intohylo,k,-1,-1,-1
k_branch_p.0046.intohylo,k,-1,-1,-1
k_branch_p.0048.intohylo,k,-1,-1,-1
k_branch_p.0050.intohylo,k,-1,-1,-1
k_branch_p.0052.intohylo,k,-1,-1,-1
k_branch_p.0054.intohylo,k,-1,-1,-1
k_branch_p.0056.intohylo,k,-1,-1,-1
k_branch_p.0058.intohylo,k,-1,-1,-1
k_branch_p.0060.intohylo,k,-1,-1,-1
k_branch_p.0062.intohylo,k,-1,-1,-1
k_branch_p.0064.intohylo,k,-1,-1,-1
k_branch_p.0066.intohylo,k,-1,-1,-1
k_branch_p.0068.intohylo,k,-1,-1,-1
k_branch_p.0070.intohylo,k,-1,-1,-1
k_branch_p.0072.intohylo,k,-1,-1,-1
k_branch_p.0074.intohylo,k,-1,-1,-1
k_branch_p.0076.intohylo,k,-1,-1,-1
k_branch_p.0078.intohylo,k,-1,-1,-1
k_branch_p.0080.intohylo,k,-1,-1,-1
k_branch_p.0088.intohylo,k,-1,-1,-1
k_d4_n.0004.intohylo,k,-1,-1,-1
k_d4_n.0008.intohylo,k,-1,-1,-1
k_d4_n.0012.intohylo,k,-1,-1,-1
k_d4_n.0016.intohylo,k,-1,-1,-1
k_d4_n.0020.intohylo,k,-1,-1,-1
k_d4_n.0040.intohylo,k,-1,-1,-1
k_d4_n.0060.intohylo,k,-1,-1,-1
k_d4_n.0080.intohylo,k,-1,-1,-1
k_d4_n.0100.intohylo,k,-1,-1,-1
k_d4_n.0120.intohylo,k,-1,-1,-1
k_d4_n.0140.intohylo,k,-1,-1,-1
k_d4_n.0160.intohylo,k,-1,-1,-1
k_d4_n.0180.intohylo,k,-1,-1,-1
k_d4_n.0200.intohylo,k,-1,-1,-1
k_d4_n.0240.intohylo,k,-1,-1,-1
k_d4_n.0280.intohylo,k,-1,-1,-1
k_d4_n.0320.intohylo,k,-1,-1,-1
k_d4_n.0360.intohylo,k,-1,-1,-1
k_d4_n.0400.intohylo,k,-1,-1,-1
k_d4_n.0440.intohylo,k,-1,-1,-1
k_d4_n.0480.intohylo,k,-1,-1,-1
k_d4_n.0520.intohylo,k,-1,-1,-1
k_d4_n.0560.intohylo,k,-1,-1,-1
k_d4_n.0600.intohylo,k,-1,-1,-1
k_d4_n.0640.intohylo,k,-1,-1,-1
k_d4_n.0680.intohylo,k,-1,-1,-1
k_d4_n.0720.intohylo,k,-1,-1,-1
k_d4_n.0760.intohylo,k,-1,-1,-1
k_d4_n.0800.intohylo,k,-1,-1,-1
k_d4_n.0840.intohylo,k,-1,-1,-1
k_d4_n.0880.intohylo,k,-1,-1,-1
k_d4_n.0920.intohylo,k,-1,-1,-1
k_d4_n.0960.intohylo,k,-1,-1,-1
k_d4_n.1000.intohylo,k,-1,-1,-1
k_d4_n.1040.intohylo,k,-1,-1,-1
k_d4_n.1080.intohylo,k,-1,-1,-1
k_d4_n.1120.intohylo,k,-1,-1,-1
k_d4_n.1160.intohylo,k,-1,-1,-1
k_d4_n.1200.intohylo,k,-1,-1,-1
k_d4_n.1240.intohylo,k,-1,-1,-1
k_d4_n.1280.intohylo,k,-1,-1,-1
k_d4_n.1320.intohylo,k,-1,-1,-1
k_d4_n.1360.intohylo,k,-1,-1,-1
k_d4_n.1400.intohylo,k,-1,-1,-1
k_d4_n.1440.intohylo,k,-1,-1,-1
k_d4_n.1480.intohylo,k,-1,-1,-1
k_d4_n.1520.intohylo,k,-1,-1,-1
k_d4_n.1560.intohylo,k,-1,-1,-1
k_d4_n.1600.intohylo,k,-1,-1,-1
k_d4_n.1640.intohylo,k,-1,-1,-1
k_d4_n.1680.intohylo,k,-1,-1,-1
k_d4_n.1720.intohylo,k,-1,-1,-1
k_d4_n.1760.intohylo,k,-1,-1,-1
k_d4_n.1800.intohylo,k,-1,-1,-1
k_d4_n.1840.intohylo,k,-1,-1,-1
k_d4_n.1880.intohylo,k,-1,-1,-1
k_d4_p.0004.intohylo,k,-1,-1,-1
k_d4_p.0008.intohylo,k,-1,-1,-1
k_d4_p.0012.intohylo,k,-1,-1,-1
k_d4_p.0016.intohylo,k,-1,-1,-1
k_d4_p.0020.intohylo,k,-1,-1,-1
k_d4_p.0040.intohylo,k,-1,-1,-1
k_d4_p.0060.intohylo,k,-1,-1,-1
k_d4_p.0080.intohylo,k,-1,-1,-1
k_d4_p.0100.intohylo,k,-1,-1,-1
k_d4_p.0120.intohylo,k,-1,-1,-1
k_d4_p.0140.intohylo,k,-1,-1,-1
k_d4_p.0160.intohylo,k,-1,-1,-1
k_d4_p.0180.intohylo,k,-1,-1,-1
k_d4_p.0200.intohylo,k,-1,-1,-1
k_d4_p.0240.intohylo,k,-1,-1,-1
k_d4_p.0280.intohylo,k,-1,-1,-1
k_d4_p.0320.intohylo,k,-1,-1,-1
k_d4_p.0360.intohylo,k,-1,-1,-1
k_d4_p.0400.intohylo,k,-1,-1,-1
k_d4_p.0440.intohylo,k,-1,-1,-1
k_d4_p.0480.intohylo,k,-1,-1,-1
k_d4_p.0520.intohylo,k,-1,-1,-1
k_d4_p.0560.intohylo,k,-1,-1,-1
k_d4_p.0600.intohylo,k,-1,-1,-1
k_d4_p.0640.intohylo,k,-1,-1,-1
k_d4_p.0680.intohylo,k,-1,-1,-1
k_d4_p.0720.intohylo,k,-1,-1,-1
k_d4_p.0760.intohylo,k,-1,-1,-1
k_d4_p.0800.intohylo,k,-1,-1,-1
k_d4_p.0840.intohylo,k,-1,-1,-1
k_d4_p.0880.intohylo,k,-1,-1,-1
k_d4_p.0920.intohylo,k,-1,-1,-1
k_d4_p.0960.intohylo,k,-1,-1,-1
k_d4_p.1000.intohylo,k,-1,-1,-1
k_d4_p.1040.intohylo,k,-1,-1,-1
k_d4_p.1080.intohylo,k,-1,-1,-1
k_d4_p.1120.intohylo,k,-1,-1,-1
k_d4_p.1160.intohylo,k,-1,-1,-1
k_d4_p.1200.intohylo,k,-1,-1,-1
k_d4_p.1240.intohylo,k,-1,-1,-1
k_d4_p.1280.intohylo,k,-1,-1,-1
k_d4_p.1320.intohylo,k,-1,-1,-1
k_d4_p.1360.intohylo,k,-1,-1,-1
k_d4_p.1400.intohylo,k,-1,-1,-1
k_d4_p.1440.intohylo,k,-1,-1,-1
k_d4_p.1480.intohylo,k,-1,-1,-1
k_d4_p.1520.intohylo,k,-1,-1,-1
k_d4_p.1560.intohylo,k,-1,-1,-1
k_d4_p.1600.intohylo,k,-1,-1,-1
k_d4_p.1640.intohylo,k,-1,-1,-1
k_d4_p.1680.intohylo,k,-1,-1,-1
k_d4_p.1720.intohylo,k,-1,-1,-1
k_d4_p.1760.intohylo,k,-1,-1,-1
k_d4_p.1800.intohylo,k,-1,-1,-1
k_d4_p.1840.intohylo,k,-1,-1,-1
k_d4_p.1880.intohylo,k,-1,-1,-1
k_dum_n.0008.intohylo,k,-1,-1,-1
k_dum_n.0016.intohylo,k,-1,-1,-1
k_dum_n.0024.intohylo,k,-1,-1,-1
k_dum_n.0032.intohylo,k,-1,-1,-1
k_dum_n.0040.intohylo,k,-1,-1,-1
k_dum_n.0080.intohylo,k,-1,-1,-1
k_dum_n.0120.intohylo,k,-1,-1,-1
k_dum_n.0160.intohylo,k,-1,-1,-1
k_dum_n.0200.intohylo,k,-1,-1,-1
k_dum_n.0240.intohylo,k,-1,-1,-1
k_dum_n.0280.intohylo,k,-1,-1,-1
k_dum_n.0320.intohylo,k,-1,-1,-1
k_dum_n.0360.intohylo,k,-1,-1,-1
k_dum_n.0400.intohylo,k,-1,-1,-1
k_dum_n.0480.intohylo,k,-1,-1,-1
k_dum_n.0560.intohylo,k,-1,-1,-1
k_dum_n.0640.intohylo,k,-1,-1,-1
k_dum_n.0720.intohylo,k,-1,-1,-1
k_dum_n.0800.intohylo,k,-1,-1,-1
k_dum_n.0880.intohylo,k,-1,-1,-1
k_dum_n.0960.intohylo,k,-1,-1,-1
k_dum_n.1040.intohylo,k,-1,-1,-1
k_dum_n.1120.intohylo,k,-1,-1,-1
k_dum_n.1200.intohylo,k,-1,-1,-1
k_dum_n.1280.intohylo,k,-1,-1,-1
k_dum_n.1360.intohylo,k,-1,-1,-1
k_dum_n.1440.intohylo,k,-1,-1,-1
k_dum_n.1520.intohylo,k,-1,-1,-1
k_dum_n.1600.intohylo,k,-1,-1,-1
k_dum_n.1680.intohylo,k,-1,-1,-1
k_dum_n.1760.intohylo,k,-1,-1,-1
k_dum_n.1840.intohylo,k,-1,-1,-1
k_dum_n.1920.intohylo,k,-1,-1,-1
k_dum_n.2000.intohylo,k,-1,-1,-1
k_dum_n.2080.intohylo,k,-1,-1,-1
k_dum_n.2160.intohylo,k,-1,-1,-1
k_dum_n.2240.intohylo,k,-1,-1,-1
k_dum_n.2320.intohylo,k,-1,-1,-1
k_dum_n.2400.intohylo,k,-1,-1,-1
k_dum_n.2480.intohylo,k,-1,-1,-1
k_dum_n.2560.intohylo,k,-1,-1,-1
k_dum_n.2640.intohylo,k,-1,-1,-1
k_dum_n.2720.intohylo,k,-1,-1,-1
k_dum_n.2800.intohylo,k,-1,-1,-1
k_dum_n.2880.intohylo,k,-1,-1,-1
k_dum_n.2960.intohylo,k,-1,-1,-1
k_dum_n.3040.intohylo,k,-1,-1,-1
k_dum_n.3120.intohylo,k,-1,-1,-1
k_dum_n.3200.intohylo,k,-1,-1,-1
k_dum_n.3280.intohylo,k,-1,-1,-1
k_dum_n.3360.intohylo,k,-1,-1,-1
k_dum_n.3440.intohylo,k,-1,-1,-1
k_dum_n.3520.intohylo,k,-1,-1,-1
k_dum_n.3600.intohylo,k,-1,-1,-1
k_dum_n.3680.intohylo,k,-1,-1,-1
k_dum_n.3760.intohylo,k,-1,-1,-1
k_dum_p.0008.intohylo,k,-1,-1,-1
k_dum_p.0016.intohylo,k,-1,-1,-1
k_dum_p.0024.intohylo,k,-1,-1,-1
k_dum_p.0032.intohylo,k,-1,-1,-1
k_dum_p.0040.intohylo,k,-1,-1,-1
k_dum_p.0080.intohylo,k,-1,-1,-1
k_dum_p.0120.intohylo,k,-1,-1,-1
k_dum_p.0160.intohylo,k,-1,-1,-1
k_dum_p.0200.intohylo,k,-1,-1,-1
k_dum_p.0240.intohylo,k,-1,-1,-1
k_dum_p.0280.intohylo,k,-1,-1,-1
k_dum_p.0320.intohylo,k,-1,-1,-1
k_dum_p.0360.intohylo,k,-1,-1,-1
k_dum_p.0400.intohylo,k,-1,-1,-1
k_dum_p.0480.intohylo,k,-1,-1,-1
k_dum_p.0560.intohylo,k,-1,-1,-1
k_dum_p.0640.intohylo,k,-1,-1,-1
k_dum_p.0720.intohylo,k,-1,-1,-1
k_dum_p.0800.intohylo,k,-1,-1,-1
k_dum_p.0880.intohylo,k,-1,-1,-1
k_dum_p.0960.intohylo,k,-1,-1,-1
k_dum_p.1040.intohylo,k,-1,-1,-1
k_dum_p.1120.intohylo,k,-1,-1,-1
k_dum_p.1200.intohylo,k,-1,-1,-1
k_dum_p.1280.intohylo,k,-1,-1,-1
k_dum_p.1360.intohylo,k,-1,-1,-1
k_dum_p.1440.intohylo,k,-1,-1,-1
k_dum_p.1520.intohylo,k,-1,-1,-1
k_dum_p.1600.intohylo,k,-1,-1,-1
k_dum_p.1680.intohylo,k,-1,-1,-1
k_dum_p.1760.intohylo,k,-1,-1,-1
k_dum_p.1840.intohylo,k,-1,-1,-1
k_dum_p.1920.intohylo,k,-1,-1,-1
k_dum_p.2000.intohylo,k,-1,-1,-1
k_dum_p.2080.intohylo,k,-1,-1,-1
k_dum_p.2160.intohylo,k,-1,-1,-1
k_dum_p.2240.intohylo,k,-1,-1,-1
k_dum_p.2320.intohylo,k,-1,-1,-1
k_dum_p.2400.intohylo,k,-1,-1,-1
k_dum_p.2480.intohylo,k,-1,-1,-1
k_dum_p.2560.intohylo,k,-1,-1,-1
k_dum_p.2640.intohylo,k,-1,-1,-1
k_dum_p.2720.intohylo,k,-1,-1,-1
k_dum_p.2800.intohylo,k,-1,-1,-1
k_dum_p.2880.intohylo,k,-1,-1,-1
k_dum_p.2960.intohylo,k,-1,-1,-1
k_dum_p.3040.intohylo,k,-1,-1,-1
k_dum_p.3120.intohylo,k,-1,-1,-1
k_dum_p.3200.intohylo,k,-1,-1,-1
k_dum_p.3280.intohylo,k,-1,-1,-1
k_dum_p.3360.intohylo,k,-1,-1,-1
k_dum_p.3440.intohylo,k,-1,-1,-1
k_dum_p.3520.intohylo,k,-1,-1,-1
k_dum_p.3600.intohylo,k,-1,-1,-1
k_dum_p.3680.intohylo,k,-1,-1,-1
k_dum_p.3760.intohylo,k,-1,-1,-1
k_grz_n.0010.intohylo,k,-1,-1,-1
k_grz_n.0020.intohylo,k,-1,-1,-1
k_grz_n.0030.intohylo,k,-1,-1,-1
k_grz_n.0040.intohylo,k,-1,-1,-1
k_grz_n.0050.intohylo,k,-1,-1,-1
k_grz_n.0060.intohylo,k,-1,-1,-1
k_grz_n.0070.intohylo,k,-1,-1,-1
k_grz_n.0080.intohylo,k,-1,-1,-1
k_grz_n.0090.intohylo,k,-1,-1,-1
k_grz_n.0100.intohylo,k,-1,-1,-1
k_grz_n.0200.intohylo,k,-1,-1,-1
k_grz_n.0300.intohylo,k,-1,-1,-1
k_grz_n.0400.intohylo,k,-1,-1,-1
k_grz_n.0500.intohylo,k,-1,-1,-1
k_grz_n.0600.intohylo,k,-1,-1,-1
k_grz_n.0700.intohylo,k,-1,-1,-1
k_grz_n.0800.intohylo,k,-1,-1,-1
k_grz_n.0900.intohylo,k,-1,-1,-1
k_grz_n.1000.intohylo,k,-1,-1,-1
k_grz_n.1100.intohylo,k,-1,-1,-1
k_grz_n.1200.intohylo,k,-1,-1,-1
k_grz_n.1300.intohylo,k,-1,-1,-1
k_grz_n.1400.intohylo,k,-1,-1,-1
k_grz_n.1500.intohylo,k,-1,-1,-1
k_grz_n.1600.intohylo,k,-1,-1,-1
k_grz_n.1700.intohylo,k,-1,-1,-1
k_grz_n.1800.intohylo,k,-1,-1,-1
k_grz_n.1900.intohylo,k,-1,-1,-1
k_grz_n.2000.intohylo,k,-1,-1,-1
k_grz_n.2100.intohylo,k,-1,-1,-1
k_grz_n.2200.intohylo,k,-1,-1,-1
k_grz_n.2300.intohylo,k,-1,-1,-1
k_grz_n.2400.intohylo,k,-1,-1,-1
k_grz_n.2500.intohylo,k,-1,-1,-1
k_grz_n.2600.intohylo,k,-1,-1,-1
k_grz_n.2700.intohylo,k,-1,-1,-1
k_grz_n.2800.intohylo,k,-1,-1,-1
k_grz_n.2900.intohylo,k,-1,-1,-1
k_grz_n.3000.intohylo,k,-1,-1,-1
k_grz_n.3100.intohylo,k,-1,-1,-1
k_grz_n.3200.intohylo,k,-1,-1,-1
k_grz_n.3300.intohylo,k,-1,-1,-1
k_grz_n.3400.intohylo,k,-1,-1,-1
k_grz_n.3500.intohylo,k,-1,-1,-1
k_grz_n.3600.intohylo,k,-1,-1,-1
k_grz_n.3700.intohylo,k,-1,-1,-1
k_grz_n.3800.intohylo,k,-1,-1,-1
k_grz_n.3900.intohylo,k,-1,-1,-1
k_grz_n.4000.intohylo,k,-1,-1,-1
k_grz_n.4500.intohylo,k,-1,-1,-1
k_grz_n.5000.intohylo,k,-1,-1,-1
k_grz_n.5500.intohylo,k,-1,-1,-1
k_grz_n.6000.intohylo,k,-1,-1,-1
k_grz_n.6500.intohylo,k,-1,-1,-1
k_grz_n.7000.intohylo,k,-1,-1,-1
k_grz_n.7500.intohylo,k,-1,-1,-1
k_grz_p.0010.intohylo,k,-1,-1,-1
k_grz_p.0020.intohylo,k,-1,-1,-1
k_grz_p.0030.intohylo,k,-1,-1,-1
k_grz_p.0040.intohylo,k,-1,-1,-1
k_grz_p.0050.intohylo,k,-1,-1,-1
k_grz_p.0060.intohylo,k,-1,-1,-1
k_grz_p.0070.intohylo,k,-1,-1,-1
k_grz_p.0080.intohylo,k,-1,-1,-1
k_grz_p.0090.intohylo,k,-1,-1,-1
k_grz_p.0100.intohylo,k,-1,-1,-1
k_grz_p.0200.intohylo,k,-1,-1,-1
k_grz_p.0300.intohylo,k,-1,-1,-1
k_grz_p.0400.intohylo,k,-1,-1,-1
k_grz_p.0500.intohylo,k,-1,-1,-1
k_grz_p.0600.intohylo,k,-1,-1,-1
k_grz_p.0700.intohylo,k,-1,-1,-1
k_grz_p.0800.intohylo,k,-1,-1,-1
k_grz_p.0900.intohylo,k,-1,-1,-1
k_grz_p.1000.intohylo,k,-1,-1,-1
k_grz_p.1100.intohylo,k,-1,-1,-1
k_grz_p.1200.intohylo,k,-1,-1,-1
k_grz_p.1300.intohylo,k,-1,-1,-1
k_grz_p.1400.intohylo,k,-1,-1,-1
k_grz_p.1500.intohylo,k,-1,-1,-1
k_grz_p.1600.intohylo,k,-1,-1,-1
k_grz_p.1700.intohylo,k,-1,-1,-1
k_grz_p.1800.intohylo,k,-1,-1,-1
k_grz_p.1900.intohylo,k,-1,-1,-1
k_grz_p.2000.intohylo,k,-1,-1,-1
k_grz_p.2100.intohylo,k,-1,-1,-1
k_grz_p.2200.intohylo,k,-1,-1,-1
k_grz_p.2300.intohylo,k,-1,-1,-1
k_grz_p.2400.intohylo,k,-1,-1,-1
k_grz_p.2500.intohylo,k,-1,-1,-1
k_grz_p.2600.intohylo,k,-1,-1,-1
k_grz_p.2700.intohylo,k,-1,-1,-1
k_grz_p.2800.intohylo,k,-1,-1,-1
k_grz_p.2900.intohylo,k,-1,-1,-1
k_grz_p.3000.intohylo,k,-1,-1,-1
k_grz_p.3100.intohylo,k,-1,-1,-1
k_grz_p.3200.intohylo,k,-1,-1,-1
k_grz_p.3300.intohylo,k,-1,-1,-1
k_grz_p.3400.intohylo,k,-1,-1,-1
k_grz_p.3500.intohylo,k,-1,-1,-1
k_grz_p.3600.intohylo,k,-1,-1,-1
k_grz_p.3700.intohylo,k,-1,-1,-1
k_grz_p.3800.intohylo,k,-1,-1,-1
k_grz_p.3900.intohylo,k,-1,-1,-1
k_grz_p.4000.intohylo,k,-1,-1,-1
k_grz_p.4500.intohylo,k,-1,-1,-1
k_grz_p.5000.intohylo,k,-1,-1,-1
k_grz_p.5500.intohylo,k,-1,-1,-1
k_grz_p.6000.intohylo,k,-1,-1,-1
k_grz_p.6500.intohylo,k,-1,-1,-1
k_grz_p.7000.intohylo,k,-1,-1,-1
k_grz_p.7500.intohylo,k,-1,-1,-1
k_lin_n.0010.intohylo,k,-1,-1,-1
k_lin_n.0020.intohylo,k,-1,-1,-1
k_lin_n.0030.intohylo,k,-1,-1,-1
k_lin_n.0040.intohylo,k,-1,-1,-1
k_lin_n.0050.intohylo,k,-1,-1,-1
k_lin_n.0060.intohylo,k,-1,-1,-1
k_lin_n.0070.intohylo,k,-1,-1,-1
k_lin_n.0080.intohylo,k,-1,-1,-1
k_lin_n.0090.intohylo,k,-1,-1,-1
k_lin_n.0100.intohylo,k,-1,-1,-1
k_lin_n.0200.intohylo,k,-1,-1,-1
k_lin_n.0300.intohylo,k,-1,-1,-1
k_lin_n.0400.intohylo,k,-1,-1,-1
k_lin_n.0500.intohylo,k,-1,-1,-1
k_lin_n.0600.intohylo,k,-1,-1,-1
k_lin_n.0700.intohylo,k,-1,-1,-1
k_lin_n.0800.intohylo,k,-1,-1,-1
k_lin_n.0900.intohylo,k,-1,-1,-1
k_lin_n.1000.intohylo,k,-1,-1,-1
k_lin_n.1100.intohylo,k,-1,-1,-1
k_lin_n.1200.intohylo,k,-1,-1,-1
k_lin_n.1300.intohylo,k,-1,-1,-1
k_lin_n.1400.intohylo,k,-1,-1,-1
k_lin_n.1500.intohylo,k,-1,-1,-1
k_lin_n.1600.intohylo,k,-1,-1,-1
k_lin_n.1700.intohylo,k,-1,-1,-1
k_lin_n.1800.intohylo,k,-1,-1,-1
k_lin_n.1900.intohylo,k,-1,-1,-1
k_lin_n.2000.intohylo,k,-1,-1,-1
k_lin_n.2100.intohylo,k,-1,-1,-1
k_lin_n.2200.intohylo,k,-1,-1,-1
k_lin_n.2300.intohylo,k,-1,-1,-1
k_lin_n.2400.intohylo,k,-1,-1,-1
k_lin_n.2500.intohylo,k,-1,-1,-1
k_lin_n.2600.intohylo,k,-1,-1,-1
k_lin_n.2700.intohylo,k,-1,-1,-1
k_lin_n.2800.intohylo,k,-1,-1,-1
k_lin_n.2900.intohylo,k,-1,-1,-1
k_lin_n.3000.intohylo,k,-1,-1,-1
k_lin_n.3100.intohylo,k,-1,-1,-1
k_lin_n.3200.intohylo,k,-1,-1,-1
k_lin_n.3300.intohylo,k,-1,-1,-1
k_lin_n.3400.intohylo,k,-1,-1,-1
k_lin_n.3600.intohylo,k,-1,-1,-1
k_lin_n.3800.intohylo,k,-1,-1,-1
k_lin_n.4000.intohylo,k,-1,-1,-1
k_lin_n.4200.intohylo,k,-1,-1,-1
k_lin_n.4400.intohylo,k,-1,-1,-1
k_lin_n.4600.intohylo,k,-1,-1,-1
k_lin_n.4800.intohylo,k,-1,-1,-1
k_lin_n.5000.intohylo,k,-1,-1,-1
k_lin_n.5200.intohylo,k,-1,-1,-1
k_lin_n.5400.intohylo,k,-1,-1,-1
k_lin_n.5600.intohylo,k,-1,-1,-1
k_lin_n.5800.intohylo,k,-1,-1,-1
k_lin_n.6000.intohylo,k,-1,-1,-1
k_lin_p.0010.intohylo,k,-1,-1,-1
k_lin_p.0020.intohylo,k,-1,-1,-1
k_lin_p.0030.intohylo,k,-1,-1,-1
k_lin_p.0040.intohylo,k,-1,-1,-1
