File,CEGAR,Cheetah,S52SAT,LCK,KSP
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c132s5.intohylo",5.505439043045044,0.829585075378418,0.7157719135284424,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c132s6.intohylo",12.648545503616333,0.8200139999389648,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c132s7.intohylo",4.1161839962005615,0.4733865261077881,31.292853593826294,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c132s8.intohylo",8.150562286376953,1.0909309387207031,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c132s9.intohylo",11.178730010986328,0.4613354206085205,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s0.intohylo",11.991536855697632,0.6021451950073242,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s1.intohylo",8.42088794708252,0.7009527683258057,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s2.intohylo",11.306089401245117,0.6561019420623779,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s3.intohylo",23.465688228607178,0.6221616268157959,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s4.intohylo",8.933532238006592,0.6261868476867676,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s5.intohylo",15.08785343170166,0.7718603610992432,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s6.intohylo",10.91775918006897,1.0288078784942627,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s7.intohylo",16.823591232299805,0.7949097156524658,2.314486265182495,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s8.intohylo",12.32466173171997,0.6302886009216309,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c144s9.intohylo",13.55301022529602,1.2357146739959717,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s0.intohylo",14.389564275741577,1.2050731182098389,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s1.intohylo",12.985360145568848,0.7837772369384766,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s2.intohylo",11.63782000541687,0.7220838069915771,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s3.intohylo",9.984009981155396,1.0032212734222412,25.0445077419281,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s4.intohylo",12.32472848892212,1.8736412525177002,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s5.intohylo",11.114888429641724,1.0464832782745361,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s6.intohylo",13.64616584777832,1.1420865058898926,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s7.intohylo",21.710871696472168,0.8046231269836426,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s8.intohylo",11.606995344161987,1.122692584991455,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c150s9.intohylo",12.60270881652832,0.7350766658782959,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s0.intohylo",14.441637516021729,0.7870965003967285,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s1.intohylo",19.17422866821289,0.9905297756195068,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s2.intohylo",21.670556783676147,0.6690883636474609,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s3.intohylo",13.431133508682251,1.112525224685669,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s4.intohylo",10.034529209136963,0.909998893737793,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s5.intohylo",14.552387475967407,0.6766104698181152,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s6.intohylo",15.852728366851807,0.706681489944458,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s7.intohylo",13.955843687057495,0.7541446685791016,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s8.intohylo",23.45386028289795,0.7567868232727051,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c156s9.intohylo",14.466274499893188,1.232175588607788,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s0.intohylo",12.485754489898682,1.3155231475830078,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s1.intohylo",20.071637868881226,1.254220962524414,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s2.intohylo",13.705507516860962,0.7565054893493652,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s3.intohylo",14.70438265800476,1.0464763641357422,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s4.intohylo",11.990625143051147,1.1327757835388184,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s5.intohylo",11.628292083740234,1.2786452770233154,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s6.intohylo",27.489526987075806,1.0094294548034668,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s7.intohylo",11.168511867523193,1.026869773864746,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s8.intohylo",18.25119423866272,0.9667680263519287,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c162s9.intohylo",18.043030977249146,1.1696727275848389,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s0.intohylo",15.307181119918823,0.9467928409576416,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s1.intohylo",19.1621413230896,0.954779863357544,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s2.intohylo",17.885486125946045,1.2794475555419922,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s3.intohylo",18.363402128219604,0.8161931037902832,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s4.intohylo",20.942301034927368,0.9300293922424316,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s5.intohylo",15.685733079910278,1.386829137802124,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s6.intohylo",16.668542623519897,1.0510928630828857,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s7.intohylo",20.718456506729126,0.7553584575653076,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s8.intohylo",13.342422008514404,0.9079492092132568,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c174s9.intohylo",20.433958530426025,1.0214250087738037,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s0.intohylo",18.03729557991028,1.0939550399780273,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s1.intohylo",12.802548885345459,1.1155061721801758,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s2.intohylo",11.507641077041626,1.0015521049499512,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s3.intohylo",21.427146434783936,0.8807775974273682,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s4.intohylo",22.53206777572632,0.9827041625976562,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s5.intohylo",11.765219926834106,0.8876383304595947,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s6.intohylo",16.77965211868286,1.1888818740844727,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s7.intohylo",16.050580978393555,0.9562253952026367,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s8.intohylo",24.73622179031372,1.154433012008667,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c186s9.intohylo",18.810166358947754,1.252147912979126,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s0.intohylo",15.348655700683594,1.0847282409667969,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s1.intohylo",19.79669713973999,1.5159454345703125,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s2.intohylo",16.139222860336304,1.1240897178649902,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s3.intohylo",19.09966540336609,0.9958949089050293,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s4.intohylo",18.03812599182129,1.5929791927337646,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s5.intohylo",16.112414121627808,1.1924922466278076,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s6.intohylo",19.217767238616943,1.195206880569458,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s7.intohylo",20.646815061569214,1.0340840816497803,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s8.intohylo",16.64876127243042,1.220642328262329,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c198s9.intohylo",23.11013627052307,1.0547449588775635,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s0.intohylo",20.9792582988739,1.3157739639282227,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s1.intohylo",25.06480312347412,1.118844747543335,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s2.intohylo",18.320474863052368,1.1439776420593262,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s3.intohylo",20.922308683395386,1.110168695449829,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s4.intohylo",16.191580533981323,1.1127734184265137,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s5.intohylo",20.158634901046753,1.2830963134765625,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s6.intohylo",18.853150606155396,1.2577970027923584,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s7.intohylo",20.010481119155884,1.176654577255249,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s8.intohylo",15.539368152618408,1.1596102714538574,-1.0,-1.0,-1.0
"v06m1d1C[[0,0,1]]p[[[],[],[1,0,0,0]]]nm0.5np0.5c210s9.intohylo",20.982502698898315,1.1686499118804932,-1.0,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s0.intohylo",0.03871583938598633,1.6881303787231445,1.119466781616211,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s1.intohylo",0.6644177436828613,1.2956836223602295,2.2282779216766357,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s2.intohylo",0.043442726135253906,1.6987452507019043,1.3348348140716553,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s3.intohylo",0.07145237922668457,1.168335199356079,2.1540229320526123,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s4.intohylo",0.1113588809967041,0.7202496528625488,1.5843818187713623,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s5.intohylo",0.04256892204284668,1.727914571762085,1.9763267040252686,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s6.intohylo",0.03437519073486328,1.821181297302246,1.1444504261016846,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s7.intohylo",0.863821268081665,1.8139286041259766,15.473828554153442,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s8.intohylo",0.9623582363128662,2.713141679763794,5.558493137359619,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c192s9.intohylo",1.2564520835876465,3.526926279067993,30.353362798690796,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s0.intohylo",0.04198718070983887,1.8336544036865234,3.2032501697540283,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s1.intohylo",0.047319650650024414,2.7526323795318604,2.319617748260498,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s2.intohylo",0.8704574108123779,1.598191738128662,9.700703382492065,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s3.intohylo",0.04721260070800781,1.8635330200195312,1.7049882411956787,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s4.intohylo",0.7897744178771973,1.5814075469970703,3.8621063232421875,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s5.intohylo",0.041283369064331055,1.2113265991210938,1.1755077838897705,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s6.intohylo",0.04201245307922363,1.0096426010131836,1.1191926002502441,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s7.intohylo",0.04620051383972168,5.434721231460571,4.310664653778076,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s8.intohylo",0.04352235794067383,1.5141007900238037,1.4193098545074463,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c216s9.intohylo",0.04595160484313965,1.7772934436798096,1.713153600692749,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s0.intohylo",0.04733753204345703,2.333566665649414,1.7938549518585205,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s1.intohylo",1.2838709354400635,2.2637228965759277,17.335925817489624,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s2.intohylo",0.04600405693054199,1.700009822845459,2.3317015171051025,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s3.intohylo",0.05182456970214844,1.5152976512908936,1.7300968170166016,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s4.intohylo",0.05284619331359863,1.705650806427002,1.7620749473571777,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s5.intohylo",0.5638151168823242,2.3567955493927,5.028804540634155,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s6.intohylo",0.05106639862060547,1.6612443923950195,2.6493611335754395,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s7.intohylo",1.2077093124389648,2.3261187076568604,4.8092052936553955,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s8.intohylo",0.04720568656921387,2.0070221424102783,1.7281756401062012,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c240s9.intohylo",0.05196666717529297,2.1565279960632324,3.881315231323242,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s0.intohylo",0.05866503715515137,3.0699119567871094,3.2285194396972656,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s1.intohylo",0.046039581298828125,1.7353179454803467,1.8546526432037354,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s2.intohylo",1.4081318378448486,2.5558688640594482,4.3652637004852295,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s3.intohylo",0.05566239356994629,1.8784804344177246,1.8379809856414795,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s4.intohylo",0.0488283634185791,1.8968794345855713,1.8757667541503906,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s5.intohylo",0.04759478569030762,2.031784772872925,1.8292624950408936,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s6.intohylo",0.05273580551147461,1.6444268226623535,2.001555919647217,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s7.intohylo",0.05536627769470215,2.293135166168213,2.1064884662628174,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s8.intohylo",0.05619096755981445,1.6822938919067383,2.042248487472534,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c264s9.intohylo",0.5523765087127686,2.3662047386169434,16.21039843559265,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s0.intohylo",0.05922532081604004,2.199469804763794,3.8188705444335938,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s1.intohylo",0.05613303184509277,2.128798007965088,2.321159601211548,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s2.intohylo",0.05638313293457031,2.4018845558166504,2.4814562797546387,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s3.intohylo",0.06779956817626953,2.6329073905944824,2.6109132766723633,-1.0,25.80824041366577
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s4.intohylo",0.374190092086792,3.05558705329895,5.969559907913208,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s5.intohylo",0.05428814888000488,1.9268605709075928,2.406841516494751,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s6.intohylo",0.052088260650634766,2.1362762451171875,2.470008373260498,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s7.intohylo",0.05446934700012207,1.9903209209442139,2.264302968978882,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s8.intohylo",0.05339169502258301,1.979762077331543,2.167893171310425,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c288s9.intohylo",0.05610084533691406,2.429440498352051,2.968747138977051,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s0.intohylo",0.05702519416809082,3.15372896194458,2.8707430362701416,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s1.intohylo",0.061570167541503906,4.09595513343811,3.042346239089966,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s2.intohylo",0.057628631591796875,2.861309766769409,2.6780683994293213,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s3.intohylo",0.06105160713195801,3.4334371089935303,3.744699001312256,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s4.intohylo",0.060434579849243164,2.835137367248535,2.689620018005371,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s5.intohylo",0.06070852279663086,2.8869636058807373,2.8862764835357666,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s6.intohylo",0.05337691307067871,2.607210874557495,2.7790732383728027,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s7.intohylo",0.058774709701538086,2.7015740871429443,2.822939157485962,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s8.intohylo",0.058054447174072266,2.5164239406585693,2.829024314880371,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c312s9.intohylo",0.05645465850830078,2.6802093982696533,3.11716628074646,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s0.intohylo",0.06540703773498535,3.5928843021392822,3.6034018993377686,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s1.intohylo",0.06616497039794922,3.1836628913879395,3.5382375717163086,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s2.intohylo",0.061406850814819336,3.2112419605255127,3.3863461017608643,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s3.intohylo",0.06762075424194336,3.2242822647094727,3.8613545894622803,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s4.intohylo",0.06950521469116211,3.5527336597442627,3.620154619216919,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s5.intohylo",0.06210017204284668,3.0170087814331055,3.3203163146972656,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s6.intohylo",0.06199908256530762,3.8022048473358154,3.599168062210083,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s7.intohylo",0.058173418045043945,2.6615705490112305,2.9446752071380615,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s8.intohylo",0.06523990631103516,3.230405569076538,3.275052547454834,-1.0,-1.0
"v06m1d2C[[0,0,1]]p[[[],[],[1,3,3,1]]]nm0.5np0.5c336s9.intohylo",0.06995415687561035,3.2975847721099854,3.3345847129821777,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s0.intohylo",0.031893014907836914,0.42330169677734375,2.3846700191497803,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s1.intohylo",0.04642057418823242,0.6248605251312256,2.6307101249694824,-1.0,-1.0
"v06m1d2C[[0,1,1]]p[[[],[0,3,0],[0,3,3,0]]]nm0.5np0.5c228s2.intohylo",0.030600547790527344,0.3727548122406006,2.1641061305999756,-1.0,-1.0
